,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Amruthahalli,13.0665131,77.5966238,The Druid Garden,13.063945601216286,77.59149228078782,Brewery
1,Amruthahalli,13.0665131,77.5966238,Big Straw,13.063414271870274,77.59119200755669,Bubble Tea Shop
2,Amruthahalli,13.0665131,77.5966238,Shivas Kabab Corner,13.062748315373495,77.5917886649798,Indian Restaurant
3,Amruthahalli,13.0665131,77.5966238,Swensen's,13.063475844621166,77.59079305282464,Ice Cream Shop
4,Amruthahalli,13.0665131,77.5966238,McDonald's,13.06368733136137,77.58957301551773,Fast Food Restaurant
5,Amruthahalli,13.0665131,77.5966238,Sanjay Dhaba,13.058611505214355,77.59376660832271,Indian Restaurant
6,Amruthahalli,13.0665131,77.5966238,Swathi Gardenia,13.05910806914535,77.59318443884698,Indian Restaurant
7,Amruthahalli,13.0665131,77.5966238,"Tawa, Tandoor Aur Tadka",13.063864611494068,77.58978833872696,Indian Restaurant
8,Amruthahalli,13.0665131,77.5966238,Domino's Pizza,13.063739964135705,77.58988073523042,Pizza Place
9,Amruthahalli,13.0665131,77.5966238,Le Méridien Bangalore,13.069468350579765,77.59295564159729,Hotel
10,Amruthahalli,13.0665131,77.5966238,Byatarayanapura Bus Stop,13.070235999579115,77.59297242918474,Bus Station
11,Amruthahalli,13.0665131,77.5966238,Bhagini Deluxe,13.072371,77.59317934513092,Indian Restaurant
12,Amruthahalli,13.0665131,77.5966238,Jakkur Bus Stop,13.072998882882526,77.59300231933594,Bus Station
13,Amruthahalli,13.0665131,77.5966238,GKVK Bus Stop,13.073040685972108,77.5924015045166,Bus Station
14,Amruthahalli,13.0665131,77.5966238,Chung Wah,13.063910417392501,77.58827180723152,Chinese Restaurant
15,Banaswadi,13.0141618,77.6518539,Domino's Pizza,13.008433716613306,77.65559273293411,Pizza Place
16,Banaswadi,13.0141618,77.6518539,Saffron,13.01276296048891,77.6478365115391,Vegetarian / Vegan Restaurant
17,Banaswadi,13.0141618,77.6518539,Tamarind,13.012676074180495,77.64771141510649,Indian Restaurant
18,Banaswadi,13.0141618,77.6518539,Itsy Bitsy,13.011358260199083,77.65971128616323,Arts & Crafts Store
19,Banaswadi,13.0141618,77.6518539,Cafe Coffee Day,13.018155413330874,77.64732766979955,Café
20,Banaswadi,13.0141618,77.6518539,Nellore Mess,13.01949246225511,77.65604251806916,Andhra Restaurant
21,Banaswadi,13.0141618,77.6518539,Kanti Sweets,13.012988773786951,77.64990712994187,Indian Restaurant
22,Banaswadi,13.0141618,77.6518539,OvenTreats - Patisserie.Bistro,13.021878039926628,77.64730613653806,Bistro
23,Banaswadi,13.0141618,77.6518539,Siliguri Tea Point,13.011493561213912,77.64758040454734,Tea Room
24,Banaswadi,13.0141618,77.6518539,Angel Kerala Restaurant,13.009103,77.65031,Indian Restaurant
25,Banaswadi,13.0141618,77.6518539,Cafe Coffee Day,13.01874852531858,77.6561991142832,Café
26,Banaswadi,13.0141618,77.6518539,Banaswadi Ring Road Bus Stop,13.019482503363724,77.65452975105957,Bus Station
27,Banaswadi,13.0141618,77.6518539,MK Retail,13.019501054043552,77.65508056509734,Department Store
28,Banaswadi,13.0141618,77.6518539,Amex,13.008538748486336,77.6557405104671,Convenience Store
29,Banaswadi,13.0141618,77.6518539,Horamavu Signal,13.019973061990113,77.6555895063609,Intersection
30,Banaswadi,13.0141618,77.6518539,Shoba Hypermart,13.020260297930458,77.65650305592052,Department Store
31,Banaswadi,13.0141618,77.6518539,Adukkala - Adige Mane Restaurant,13.020512,77.656527,Kerala Restaurant
32,Banaswadi,13.0141618,77.6518539,Big Bazaar,13.017725684644425,77.65904017902544,Clothing Store
33,Banaswadi,13.0141618,77.6518539,Inchara,13.017228073516318,77.66039916680731,Indian Restaurant
34,Bhattarahalli,13.0258004,77.714279,Domino's Pizza,13.022,77.709,Pizza Place
35,Bhattarahalli,13.0258004,77.714279,Evoma,13.0225316064788,77.7121341416948,Hotel
36,Bhattarahalli,13.0258004,77.714279,Cafe Coffee Day,13.020087755467804,77.70907135674662,Café
37,Bhattarahalli,13.0258004,77.714279,Elephant & Coffee The Coffee Shop,13.022586113922486,77.71216262367453,Café
38,Bhattarahalli,13.0258004,77.714279,Shubh Eventz,13.0307221,77.71838120000007,Event Service
39,Bhattarahalli,13.0258004,77.714279,bistro tokyo,13.025338759828246,77.70698547363281,Korean Restaurant
40,Bhattarahalli,13.0258004,77.714279,CNC,13.023282183057173,77.7065110743334,Café
41,Bhattarahalli,13.0258004,77.714279,Ashraya Restaurant,13.019888132695769,77.70878067262177,Indian Restaurant
42,Byatarayanapura,13.06207355,77.5963916436534,The Druid Garden,13.063945601216286,77.59149228078782,Brewery
43,Byatarayanapura,13.06207355,77.5963916436534,Big Straw,13.063414271870274,77.59119200755669,Bubble Tea Shop
44,Byatarayanapura,13.06207355,77.5963916436534,Shivas Kabab Corner,13.062748315373495,77.5917886649798,Indian Restaurant
45,Byatarayanapura,13.06207355,77.5963916436534,Swensen's,13.063475844621166,77.59079305282464,Ice Cream Shop
46,Byatarayanapura,13.06207355,77.5963916436534,More Mega Store,13.057881287068907,77.59209947130107,Department Store
47,Byatarayanapura,13.06207355,77.5963916436534,Sanjay Dhaba,13.058611505214355,77.59376660832271,Indian Restaurant
48,Byatarayanapura,13.06207355,77.5963916436534,Godrej Woodsman Estate,13.054715064774708,77.59581509133383,Building
49,Byatarayanapura,13.06207355,77.5963916436534,Swathi Gardenia,13.05910806914535,77.59318443884698,Indian Restaurant
50,Byatarayanapura,13.06207355,77.5963916436534,Freskka,13.060854922981473,77.58736833308511,Italian Restaurant
51,Byatarayanapura,13.06207355,77.5963916436534,McDonald's,13.06368733136137,77.58957301551773,Fast Food Restaurant
52,Byatarayanapura,13.06207355,77.5963916436534,Baskin-Robbins,13.055481985101833,77.59324662609335,Ice Cream Shop
53,Byatarayanapura,13.06207355,77.5963916436534,Cafe Coffee Day,13.059461542237154,77.58764863014221,Coffee Shop
54,Byatarayanapura,13.06207355,77.5963916436534,Barista Lavazza,13.061149436428508,77.58727974785741,Café
55,Byatarayanapura,13.06207355,77.5963916436534,"Tawa, Tandoor Aur Tadka",13.063864611494068,77.58978833872696,Indian Restaurant
56,Byatarayanapura,13.06207355,77.5963916436534,Domino's Pizza,13.063739964135705,77.58988073523042,Pizza Place
57,Byatarayanapura,13.06207355,77.5963916436534,Nesara Grand,13.05892873302811,77.5906672315597,Indian Restaurant
58,Byatarayanapura,13.06207355,77.5963916436534,Chung Wah,13.063910417392501,77.58827180723152,Chinese Restaurant
59,Byatarayanapura,13.06207355,77.5963916436534,Le Méridien Bangalore,13.069468350579765,77.59295564159729,Hotel
60,Byatarayanapura,13.06207355,77.5963916436534,Primera Serviced Apartments,13.055974,77.60281,Hotel
61,Byatarayanapura,13.06207355,77.5963916436534,Byatarayanapura Bus Stop,13.070235999579115,77.59297242918474,Bus Station
62,Devasandra,12.7572271,77.64727950000001,XYZ burger shop,12.753187911082982,77.6425051689148,Henan Restaurant
63,Doddanekkundi,12.9757204,77.6940417,X-Torque,12.977570175403066,77.69348269553484,Motorcycle Shop
64,Doddanekkundi,12.9757204,77.6940417,The Brew and Barbeque,12.979946025888285,77.692965894289,BBQ Joint
65,Doddanekkundi,12.9757204,77.6940417,Jalsa,12.97768337190332,77.6954755254431,Indian Restaurant
66,Doddanekkundi,12.9757204,77.6940417,Kabab Magic,12.978704486487107,77.6955324411392,Fried Chicken Joint
67,Doddanekkundi,12.9757204,77.6940417,Flechazo,12.974379037496897,77.69740013340697,Mediterranean Restaurant
68,Doddanekkundi,12.9757204,77.6940417,Subway,12.980264900489397,77.69409454746737,Sandwich Place
69,Doddanekkundi,12.9757204,77.6940417,Cafe Coffee Day,12.979549808570274,77.69434613422327,Coffee Shop
70,Doddanekkundi,12.9757204,77.6940417,CineMAX,12.979686530427296,77.69391005015251,Multiplex
71,Doddanekkundi,12.9757204,77.6940417,Lumiere,12.977280073519045,77.695229478726,Restaurant
72,Doddanekkundi,12.9757204,77.6940417,"cinemax, soul space arena",12.979033141440048,77.69329505689967,Movie Theater
73,Doddanekkundi,12.9757204,77.6940417,SBX Sports & Music Cafe,12.979570877721429,77.69453015980629,Sports Bar
74,Doddanekkundi,12.9757204,77.6940417,Cafe Coffee Day,12.982808108506525,77.69389886848724,Coffee Shop
75,Doddanekkundi,12.9757204,77.6940417,Barbeque Nation,12.979521,77.694595,Indian Restaurant
76,Doddanekkundi,12.9757204,77.6940417,Kaati Zone,12.979742514934472,77.69367523494691,Fast Food Restaurant
77,Doddanekkundi,12.9757204,77.6940417,Mahro Rajasthan,12.979865763189435,77.69458094801693,Indian Restaurant
78,Doddanekkundi,12.9757204,77.6940417,PVR Cinemas,12.979988398726954,77.69368711543216,Multiplex
79,Doddanekkundi,12.9757204,77.6940417,Alpine Eco Joggers Track,12.973116401318523,77.7001696753979,Park
80,Doddanekkundi,12.9757204,77.6940417,Gopal Dhaba,12.968975858301599,77.69358019055653,Indian Restaurant
81,Doddanekkundi,12.9757204,77.6940417,Alpine Mart super market,12.974003623548185,77.7009990003061,Department Store
82,Doddanekkundi,12.9757204,77.6940417,Gateway super Bazar,12.972868069874243,77.70082569538432,Department Store
83,Doddanekkundi,12.9757204,77.6940417,Ericsson Cafetería,12.98298129017871,77.69329907839169,Café
84,Doddanekkundi,12.9757204,77.6940417,Dial A Chaat,12.973583624735237,77.70131206657868,Breakfast Spot
85,Hoodi,12.9919033,77.7162015,Srinidhi Sagar,12.991637676178463,77.72047995386384,Indian Restaurant
86,Hoodi,12.9919033,77.7162015,The Zuri Whitefield,12.990145469476358,77.72321813148322,Hotel
87,Hoodi,12.9919033,77.7162015,The Pallet - Brewhouse & Kitchen,12.991019001510596,77.72318957910197,Brewery
88,Hoodi,12.9919033,77.7162015,Cafe Coffee Day,12.992662782611033,77.72082106808134,Coffee Shop
89,Hoodi,12.9919033,77.7162015,Kamat Yatrinivas,12.989624169497196,77.71307381402724,Indian Restaurant
90,Hoodi,12.9919033,77.7162015,Bling Bar,12.990124619110647,77.72323732854659,Cocktail Bar
91,Hoodi,12.9919033,77.7162015,Hoodi Railway Crossing,12.996049573652769,77.71928953948829,Platform
92,Hoodi,12.9919033,77.7162015,Karibu @ The Zuri Whitefield,12.990335,77.723172,Diner
93,Hoodi,12.9919033,77.7162015,Sake @ The Zuri Whitefield,12.989891373927296,77.72320725440102,Japanese Restaurant
94,Hoodi,12.9919033,77.7162015,The Zuri Kumarakom Kerala Resort & Spa,12.990074762638143,77.72344809356146,Hotel
95,Hoodi,12.9919033,77.7162015,Gopalan Sports Centre,12.984214080250881,77.71754264831543,Soccer Field
96,Horamavu,13.027331199999999,77.6601508,Nellore Mess,13.01949246225511,77.65604251806916,Andhra Restaurant
97,Horamavu,13.027331199999999,77.6601508,Altis Arena - Indoor badminton courts,13.029882430801115,77.66133423029841,Athletics & Sports
98,Horamavu,13.027331199999999,77.6601508,Sri Sagar Veg,13.022449415785731,77.65801371579701,Indian Restaurant
99,Horamavu,13.027331199999999,77.6601508,Kamat Bakers And Sweets,13.02223349596579,77.65775213542908,Bakery
100,Horamavu,13.027331199999999,77.6601508,Chung Wah,13.021682,77.657724,Chinese Restaurant
101,Horamavu,13.027331199999999,77.6601508,Bon Ami Gym,13.02129225678345,77.65748930385116,Gym
102,Horamavu,13.027331199999999,77.6601508,Shoba Hypermart,13.020260297930458,77.65650305592052,Department Store
103,Horamavu,13.027331199999999,77.6601508,City Pearl Supermarket,13.025962623412125,77.65164022687972,Department Store
104,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Vero Moda,12.972807530900655,77.64122460428416,Boutique
105,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The Black Rabbit,12.969891020052852,77.64125114874344,Pub
106,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Smoor Chocolates by Bliss,12.969912874955153,77.6412832983829,Chocolate Shop
107,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Krispy Kreme Doughnuts,12.970094327976001,77.64067091504293,Bakery
108,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Corner House,12.96997259210254,77.6374526658063,Ice Cream Shop
109,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Fab India - Indiranagar,12.97816520071199,77.64160653370463,Boutique
110,Indiranagar S.O (Bangalore),12.9732913,77.6404672,eclipse lounge,12.973694984076802,77.64400073279776,Lounge
111,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bodycraft,12.968497086164833,77.64128911181118,Spa
112,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Toit Brewpub,12.979367419317535,77.64070245409556,Brewery
113,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bite Me Cupcakes,12.97071129751499,77.64131050643094,Cupcake Shop
114,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Mother Cluckers,12.9701761233072,77.64024335293145,Restaurant
115,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The Fatty Bao,12.970429572458972,77.6451026338787,Asian Restaurant
116,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Mamagoto,12.970113448717763,77.63917316666122,Asian Restaurant
117,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Café Max,12.978407737568805,77.64427149288929,German Restaurant
118,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Haagen Dazs,12.97025062301479,77.64399998700664,Ice Cream Shop
119,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Glen's Bakehouse,12.979147820281199,77.64063514790993,Bakery
120,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Natural Ice Cream,12.970349663341073,77.64454476012666,Ice Cream Shop
121,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The Humming Tree - Music Venue and Bar,12.970124587896086,77.639161198021,Music Venue
122,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Sri Udupi Park,12.973616953966802,77.64110378070436,Udupi Restaurant
123,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Cream Centre,12.971448298683102,77.64118124658971,Indian Restaurant
124,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Coorg - The Restaurant,12.978958396738818,77.64173497282401,Karnataka Restaurant
125,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Creme & Crust,12.974955917759535,77.64108735574453,Café
126,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Khan Saheb,12.971306924993241,77.63504312226704,Indian Restaurant
127,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bliss Chocolate Lounge,12.97056979924098,77.64204864494035,Cupcake Shop
128,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Phobidden Fruit,12.9699592658647,77.63961973169945,Vietnamese Restaurant
129,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Take 5,12.975553933859773,77.64118445763896,Pub
130,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Monkey Bar,12.97039919840766,77.64527105931315,Pub
131,Indiranagar S.O (Bangalore),12.9732913,77.6404672,League of Extraordinary Gamers,12.967098531603707,77.63691851929147,Gaming Cafe
132,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Third Wave Coffee Roasters Indiranagar,12.97855365376682,77.64532420670389,Café
133,Indiranagar S.O (Bangalore),12.9732913,77.6404672,1131 Bar N Kitchen,12.969915566801303,77.64134445399704,Cocktail Bar
134,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Imperial Restaurant,12.975519642815073,77.63618619009051,Indian Restaurant
135,Indiranagar S.O (Bangalore),12.9732913,77.6404672,cream stone,12.970448471279681,77.64704458358108,Ice Cream Shop
136,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Stoner,12.976362702040921,77.64118809071226,Dessert Shop
137,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Ooty Chocolates,12.971345326874788,77.63532402975615,Candy Store
138,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bhartiya Jalpan,12.968684148808519,77.6414819251013,Restaurant
139,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Namdhari's Fresh,12.970208211865616,77.6407850128964,Grocery Store
140,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bombay Brasserie,12.97033986898996,77.64587098485183,Multicuisine Indian Restaurant
141,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Yogisthan,12.981036630519014,77.63834821382211,Café
142,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Chinita Real Mexican Food,12.980976546862369,77.63720542741842,Mexican Restaurant
143,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Lazer Castle,12.97519265797958,77.6468948193028,Arcade
144,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Puma Social Club,12.967254184484323,77.64121209338596,Nightclub
145,Indiranagar S.O (Bangalore),12.9732913,77.6404672,LOFT 38,12.971166660789011,77.64120278594287,Lounge
146,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Chianti Ristorante & Wine Bar,12.970166816699923,77.6403456189779,Italian Restaurant
147,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Loft38 Lounge,12.971279579190945,77.64117494877276,Cocktail Bar
148,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Spoonful of Sugar,12.979302980055708,77.64368592655504,Dessert Shop
149,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The Tribe Cult Fitness,12.980737856949036,77.64051520771689,Gym / Fitness Center
150,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Milano,12.979096175904914,77.64406308459338,Ice Cream Shop
151,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Smoke House Deli,12.965584187974008,77.64149811290692,Deli / Bodega
152,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Cafe Thulp,12.97054539355029,77.6471532999672,Burger Joint
153,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Citi Nest Sports Centre,12.97474834941584,77.6330400749446,Athletics & Sports
154,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bricklane Grill,12.96991956114483,77.64109337508981,Restaurant
155,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Meghana Foods,12.978259479034643,77.63784974571173,Andhra Restaurant
156,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Kim Lee,12.973632563930007,77.6359129577451,Chinese Restaurant
157,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Infinitea,12.968967609084716,77.63611108440232,Tea Room
158,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Breadworks,12.97381455352682,77.6419867358635,Bakery
159,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Terra,12.980417464598965,77.63716110610339,Café
160,Indiranagar S.O (Bangalore),12.9732913,77.6404672,3 dots and a dash,12.980653799192126,77.64083586193344,Cocktail Bar
161,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Doff Pub,12.977381959533586,77.64081675463058,Pub
162,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Chumbak,12.978310348200587,77.64218386838145,Outlet Store
163,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Esplanade Calcutta Cuisine,12.97877939551506,77.63673500999263,Bengali Restaurant
164,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Onesta,12.978654093078921,77.64352254009174,Pizza Place
165,Indiranagar S.O (Bangalore),12.9732913,77.6404672,California Burrito,12.967528006998045,77.63672184058419,Burrito Place
166,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Daddy's Deli,12.970328188310825,77.64279601240476,Deli / Bodega
167,Indiranagar S.O (Bangalore),12.9732913,77.6404672,B Flat,12.968858716822131,77.64110987804845,Lounge
168,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Vapour - Pub and Brewery,12.969400042480276,77.64126770694673,Brewery
169,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The People's Art Cafe,12.973840262650604,77.64218288702607,Café
170,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Monkey Bar,12.970328689143555,77.64510698235551,Bar
171,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Little Italy,12.96639726249987,77.64164576981047,Italian Restaurant
172,Indiranagar S.O (Bangalore),12.9732913,77.6404672,MTR 1924,12.980584436512457,77.64067149104072,Breakfast Spot
173,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Sapna Book House,12.979130482335183,77.64661991909207,Bookstore
174,Indiranagar S.O (Bangalore),12.9732913,77.6404672,380 Down,12.975181956990173,77.64685713825222,Bar
175,Indiranagar S.O (Bangalore),12.9732913,77.6404672,The Only Place,12.973845184145466,77.64455249123337,Steakhouse
176,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Starbucks,12.965648550083586,77.64171789183723,Coffee Shop
177,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Mama Mia Gelato,12.973924511642698,77.64319346979285,Ice Cream Shop
178,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Chaipatty Teafe,12.96954625703495,77.6412825626295,Tea Room
179,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Nagarjuna,12.977510782422614,77.63655622217226,Andhra Restaurant
180,Indiranagar S.O (Bangalore),12.9732913,77.6404672,"Stones Pub, Indiranagar",12.98030524538682,77.64078497507315,Pub
181,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Sharon Tea Stall,12.973127734576053,77.64712691068524,Tea Room
182,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Mast Kalandar,12.978450839183704,77.64398762339621,Indian Restaurant
183,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Drops Total Spirits,12.964526940755547,77.64163609332793,Liquor Store
184,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Wanley,12.978987671463262,77.6425503738952,Chinese Restaurant
185,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bangalore Mandarin,12.977584014966176,77.63658361681532,Chinese Restaurant
186,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Tandoori Taal,12.9685143298792,77.63625497669454,Indian Restaurant
187,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Hangover,12.970077919399797,77.63839880639964,Lounge
188,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Hotel Shalimar Bar and Restaurant,12.978253448591232,77.63736833055371,Bar
189,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Jimi's Beer Cafe,12.970072650700706,77.6384866075003,Pub
190,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Annapoorani,12.974672134695787,77.63603075896815,Indian Restaurant
191,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Fossil,12.970484128221884,77.64681004806933,Accessories Store
192,Indiranagar S.O (Bangalore),12.9732913,77.6404672,NH 8,12.973237429724453,77.64685947145301,Indian Restaurant
193,Indiranagar S.O (Bangalore),12.9732913,77.6404672,New Punjabi Hotel,12.972644841822078,77.64683402752696,Indian Restaurant
194,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Tayabbs,12.969312223213148,77.64774785041102,BBQ Joint
195,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Kund Restaurant,12.980013627353832,77.64067145984167,Indian Restaurant
196,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Cake Walk,12.97910982224851,77.64491255280505,Dessert Shop
197,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Bob's Bar,12.967081570328242,77.64139470111513,Karnataka Restaurant
198,Indiranagar S.O (Bangalore),12.9732913,77.6404672,High Note Bar and Dining,12.968883137056034,77.64116267019021,Diner
199,Indiranagar S.O (Bangalore),12.9732913,77.6404672,M.K.Retail,12.978494846456329,77.64461556113748,Department Store
200,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Harry's Singapore,12.964480895955553,77.6416910954984,Sports Bar
201,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Burrito King,12.97091301227782,77.64725600150057,Mexican Restaurant
202,Indiranagar S.O (Bangalore),12.9732913,77.6404672,M.K. Retail,12.978260724348612,77.63480492778383,Department Store
203,Indiranagar S.O (Bangalore),12.9732913,77.6404672,Viceroy's Sarathi,12.979058941744116,77.64241432262456,Bar
204,Jakkur,13.0784743,77.6068938,Jus'Trufs Chocolate Shop and Cafe,13.072510003080644,77.60385853564267,Café
205,Jakkur,13.0784743,77.6068938,MegaJhonson's,13.082980155944824,77.60520935058594,Clothing Store
206,Jakkur,13.0784743,77.6068938,Charlie's Animal Rescue centrE,13.08436906215076,77.60858058929443,Animal Shelter
207,Jakkur,13.0784743,77.6068938,Excel Startline,13.072705869400187,77.60403490639246,Recreation Center
208,Kadugodi,13.021626300000001,77.76618020000001,Red Rhino,13.024761557118968,77.7613812897569,Restaurant
209,Kadugodi,13.021626300000001,77.76618020000001,Casio Hyper Shoppe,13.016173377588247,77.76202430949232,Department Store
210,Kadugodi,13.021626300000001,77.76618020000001,M K Retail,13.024792143415679,77.761450140255,Shopping Plaza
211,Kadugodi,13.021626300000001,77.76618020000001,A1 Fresh,13.015822960638564,77.76205337884294,Department Store
212,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.210237827554488,77.6703813493477,Multicuisine Indian Restaurant
213,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.20995222051731,77.6705714775186,Andhra Restaurant
214,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.214305,77.67474,Karnataka Restaurant
215,Kannamangala,13.215192300000002,77.6667197,Friends Dhaba,13.207327094975371,77.66864222079217,Indian Restaurant
216,Kodigehalli,13.0031666,77.7272835,Senette Bean Bags,13.008082389831543,77.73101806640625,Furniture / Home Store
217,Kundalahalli,12.9684441,77.7187843,"Lemon Tree Hotel, Whitefield, Bengaluru",12.972390382950863,77.71787537210056,Hotel
218,Kundalahalli,12.9684441,77.7187843,Baskin-Robbins,12.967411540632458,77.71410583653679,Ice Cream Shop
219,Kundalahalli,12.9684441,77.7187843,Chulha Chauki da Dhaba,12.964519016803909,77.71592713936889,Indian Restaurant
220,Kundalahalli,12.9684441,77.7187843,Power Play Sports,12.975182951119985,77.7128501813243,Soccer Field
221,Kundalahalli,12.9684441,77.7187843,Kesar,12.96481983728762,77.71740609461524,Dessert Shop
222,Kundalahalli,12.9684441,77.7187843,Chef Bakers,12.967194002666256,77.7165953394621,Bakery
223,Kundalahalli,12.9684441,77.7187843,Green Trends,12.964358109119734,77.71422528388464,Salon / Barbershop
224,Kundalahalli,12.9684441,77.7187843,Refresh,12.966130903208024,77.71429120717657,Breakfast Spot
225,Kundalahalli,12.9684441,77.7187843,McDonald's,12.967156485714897,77.71677173355455,Fast Food Restaurant
226,Kundalahalli,12.9684441,77.7187843,Taco Bell,12.965906068310083,77.71824440908144,Fast Food Restaurant
227,Kundalahalli,12.9684441,77.7187843,Jade - Chinese Restaurant,12.964542889672991,77.7159470152155,Asian Restaurant
228,Kundalahalli,12.9684441,77.7187843,Sansar Center,12.967424293163862,77.7142150368746,Department Store
229,Kundalahalli,12.9684441,77.7187843,Brookéfield Mall,12.966703131925524,77.71473954551846,Shopping Mall
230,Kundalahalli,12.9684441,77.7187843,Kaayal,12.964503189392643,77.71592309637478,Indian Restaurant
231,Kundalahalli,12.9684441,77.7187843,Mayura Sagar,12.970358420867319,77.71253358287989,Indian Restaurant
232,Kundalahalli,12.9684441,77.7187843,KAKADU,12.97345011760089,77.71696984836517,Food Court
233,Kundalahalli,12.9684441,77.7187843,Food Land,12.973844646289054,77.71817721170802,Food Truck
234,Kundalahalli,12.9684441,77.7187843,Accenture Bang 6 Cafeteria,12.969263585634867,77.7250298683292,Food
235,Kundalahalli,12.9684441,77.7187843,Accenture B6 Tower B Cafeteria,12.974474401320922,77.72061425705759,Cafeteria
236,Kundalahalli,12.9684441,77.7187843,AECS Public Park,12.962300438066212,77.7137017250061,Park
237,Kundalahalli,12.9684441,77.7187843,BATA,12.960429540735937,77.71621523962318,Shoe Store
